ed4f806c-ce59-448e-8656-61fa374e9f0b,3.07407,"{'Comedy', 'Drama'}",Spanking the Monkey (1994),,http://us.imdb.com/M/title-exact?Spanking%20the%20Monkey%20(1994),
11bd5467-cc1d-4888-9d05-565e58766ed0,3.65455,{'Drama'},"Apostle, The (1997)",,http://us.imdb.com/M/title-exact?imdb-title-118632,
49d194c7-f680-4bd8-aaeb-fc04d7ad3886,2.33333,{'Action'},"Getaway, The (1994)",,"http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)",
3f9add57-a480-42d8-b161-e79ab912dad5,2.24,{'Crime'},Keys to Tulsa (1997),,http://us.imdb.com/Title?Keys+to+Tulsa+(1997),
c21a7636-6d10-4ef1-b18d-46eb9bf8ca8b,4,{'Comedy'},Celestial Clockwork (1994),,http://us.imdb.com/Title?Cort%E1zar+(1994),
db846bfe-bd29-4428-868e-c2612cd9d40e,3.90517,{'Comedy'},Being There (1979),,http://us.imdb.com/M/title-exact?Being%20There%20(1979),
2967d668-a454-4a84-93c6-3bebcfadbaad,2.85714,{'Romance'},Love and Other Catastrophes (1996),,http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29,
7cc7641a-50dc-4522-9b26-197e9be303df,3.43103,"{'Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi'}",Army of Darkness (1993),,http://us.imdb.com/M/title-exact?Army%20of%20Darkness%20(1993),
749d1f25-e900-4c08-ab9e-e3e05980b300,3.9697,"{'Romance', 'Thriller'}",Rebecca (1940),,http://us.imdb.com/M/title-exact?Rebecca%20(1940),
20e9c9cd-2faa-47a8-a5ee-3e0d5441edb1,2.7619,"{'Action', 'Adventure', 'Comedy', 'Musical', 'Thriller'}",Muppet Treasure Island (1996),,http://us.imdb.com/M/title-exact?Muppet%20Treasure%20Island%20(1996),
7ea50c5a-4923-466e-aaad-531f13119711,3.72093,{'Comedy'},Bullets Over Broadway (1994),,http://us.imdb.com/M/title-exact?Bullets%20Over%20Broadway%20(1994),
b7e093a2-7fd7-4bae-b393-712f52cc6e76,2.83333,"{'Drama', 'Romance'}",Love Affair (1994),,http://us.imdb.com/M/title-exact?Love%20Affair%20(1994),
9779d2f2-a4a4-4656-95d8-0ae5ea7041a3,3.33333,{'Drama'},Tom & Viv (1994),,http://us.imdb.com/M/title-exact?Tom%20&%20Viv%20(1994),
48aec110-f31a-4752-99f7-dd30d9e855aa,3.46,"{'Action', 'Crime', 'Drama'}",Menace II Society (1993),,http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993),
9ee9d238-949d-491b-9ac7-dc3fee7c472f,3.79216,"{'Drama', 'Romance'}",Chasing Amy (1997),,http://us.imdb.com/M/title-exact?Chasing+Amy+(1997),
1f342d8a-00e0-49e0-bfa7-1b179f7d135c,3,"{'Drama', 'Romance'}",Penny Serenade (1941),,http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941),
0185576b-a16f-4785-8bfb-d03cec911c7f,3,{'Comedy'},I'm Not Rappaport (1996),,http://us.imdb.com/M/title-exact?I'm%20Not%20Rappaport%20(1996),
0d1e4b7f-cdf1-4119-b844-4e20d3468599,3,{'Drama'},Angela (1995),,http://us.imdb.com/M/title-exact?Angela%20(1995),
38a3d6e8-d648-4fb1-83fb-d6f804acc8d2,3.41772,{'Drama'},Pump Up the Volume (1990),,http://us.imdb.com/M/title-exact?Pump%20Up%20the%20Volume%20(1990),
99e798f4-8e94-41b5-9094-0541b16c4c91,3.816,"{'Musical', 'Romance'}",My Fair Lady (1964),,http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964),
db1320d6-1a6d-490c-82a7-5acae876a20a,2.5,"{'Horror', 'Thriller'}",Loch Ness (1995),,http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995),
2a0f5689-e4e2-43ee-8f0e-c7fce19dfd03,4.26543,{'Drama'},Secrets & Lies (1996),,http://us.imdb.com/M/title-exact?Secrets%20&%20Lies%20(1996),
8a343d7c-a88a-48c8-b91b-46b2c64cd621,3.83824,{'Comedy'},Bringing Up Baby (1938),,http://us.imdb.com/M/title-exact?Bringing%20Up%20Baby%20(1938),
b3f0fae1-08d3-4749-a303-f8d2a3351c8b,3.13043,{'Drama'},Ruby in Paradise (1993),,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),
74fc7541-acb3-4938-850b-3aad6f08d5c1,1.75,{'Drama'},Being Human (1993),,http://us.imdb.com/M/title-exact?Being%20Human%20(1993),
30cc6089-a2ee-43c3-b27d-50913226923e,3.25,{'Comedy'},Grosse Fatigue (1994),,http://us.imdb.com/M/title-exact?Grosse%20fatigue%20(1994),
a5bc0f1d-63cc-4c3c-a6e5-df4ab003a790,2.34375,{'Comedy'},Airheads (1994),,http://us.imdb.com/M/title-exact?Airheads%20(1994),
9a687650-f902-4569-8159-87a2825f015d,2,{'Comedy'},Pushing Hands (1992),,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),
c55b4ea3-a6ae-4f3b-ad31-4d0d86fc499a,3.30337,"{'Action', 'Adventure', 'Comedy'}","Three Musketeers, The (1993)",,"http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)",
8fd3b86c-4e64-40c9-8c21-e9e5d5d3482e,3.72222,{'Musical'},"Inspector General, The (1949)",,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",
aa6be431-d607-418c-9729-219f8dfb24f6,3.46875,"{'Action', 'Comedy', 'Western'}",Maverick (1994),,http://us.imdb.com/M/title-exact?Maverick%20(1994),
6d872105-3e06-47a2-9239-4bf149ec2791,2.83582,{'Comedy'},Multiplicity (1996),,http://us.imdb.com/M/title-exact?Multiplicity%20(1996),
a6f55a8f-a7b2-4e98-a3f0-1050a55e4d48,1.81818,{'Comedy'},Gone Fishin' (1997),,http://us.imdb.com/M/title-exact?Gone%20Fishin'%20(1997),
85b7e934-384f-4138-a459-e6773744c27f,2.52941,"{'Animation', 'Children''s', 'Musical', 'Romance'}",Pocahontas (1995),,http://us.imdb.com/M/title-exact?Pocahontas%20(1995),
35c2959e-d67a-4caa-a10b-8cb3e55a7cc9,2.15385,"{'Drama', 'Romance'}",Mad Love (1995),,http://us.imdb.com/M/title-exact?Mad%20Love%20(1995),
dca5e484-f2e8-472f-a99d-ed733ed0902f,3.11458,{'Comedy'},Fierce Creatures (1997),,http://us.imdb.com/M/title-exact?Fierce%20Creatures%20(1997),
3c9d1556-671e-4be5-a601-eaede92ac7c7,2.6,{'Romance'},1-900 (1994),,http://us.imdb.com/M/title-exact?06%20(1994),
8cd1130f-6fb6-459c-b0a7-b7b7881ba2c9,2.39683,"{'Action', 'Adventure', 'Sci-Fi'}",Star Trek V: The Final Frontier (1989),,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),
a1e60082-8d3b-46a1-aac8-e4852353e839,3.24038,"{'Action', 'Drama', 'Thriller'}",Outbreak (1995),,http://us.imdb.com/M/title-exact?Outbreak%20(1995),
e2a3d072-6fba-4abc-97bf-8a898fce4b1e,2.89744,"{'Action', 'Adventure', 'Sci-Fi'}",Judge Dredd (1995),,http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995),
63d616a2-5571-4355-bd6e-c671d9da151a,2.42857,{'Thriller'},"Tie That Binds, The (1995)",,"http://us.imdb.com/M/title-exact?Tie%20That%20Binds,%20The%20(1995)",
18545338-75da-436b-a731-d8b795a33074,3.28571,"{'Adventure', 'Children''s'}",Far From Home: The Adventures of Yellow Dog (1995),,http://us.imdb.com/M/title-exact?Far%20From%20Home:%20The%20Adventures%20of%20Yellow%20Dog%20(1995),
d3a0abab-6c6a-4a39-892a-570a5ed85ae6,2.6,"{'Adventure', 'Children''s'}","Secret Adventures of Tom Thumb, The (1993)",,"http://us.imdb.com/M/title-exact?Secret%20Adventures%20of%20Tom%20Thumb,%20The%20(1993)",
3d8ec6e2-83bb-4130-9014-001cd75c41a5,1,"{'Action', 'Drama', 'Thriller'}",Hostile Intentions (1994),,http://us.imdb.com/M/title-exact?Hostile%20Intentions%20(1994),
b345e49d-41cb-43fd-ad15-9d56a17446ce,3.88889,"{'Comedy', 'Drama'}",Rosencrantz and Guildenstern Are Dead (1990),,http://us.imdb.com/M/title-exact?Rosencrantz%20and%20Guildenstern%20Are%20Dead%20(1990),
51abf502-c8b4-4925-bea3-b15c5608e904,2.9807,"{'Drama', 'Musical'}",Evita (1996),,http://us.imdb.com/M/title-exact?Evita%20(1996),
db0f2b73-ac88-4bf8-992d-0933ae7297cd,3.83333,"{'Children''s', 'Drama', 'Fantasy', 'Sci-Fi'}",E.T. the Extra-Terrestrial (1982),,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,
9b59b673-7a5b-4b46-b225-db5380984de8,2.86364,{'Thriller'},Shadow Conspiracy (1997),,http://us.imdb.com/M/title-exact?Shadow%20Conspiracy%20(1997),
cc476d5b-3631-4d89-b153-30d9b8e53b77,2.42857,"{'Comedy', 'Romance'}","Pyromaniac's Love Story, A (1995)",,"http://us.imdb.com/M/title-exact?Pyromaniac's%20Love%20Story,%20A%20(1995)",
186b9a65-b12b-49dc-9a7e-02943bc57a4c,3,"{'Comedy', 'Drama'}","Reluctant Debutante, The (1958)",,"http://us.imdb.com/M/title-exact?Reluctant%20Debutante,%20The%20(1958)",
6d893e8c-653c-4ce6-8097-677af0242024,3.03419,"{'Action', 'Adventure', 'Sci-Fi'}",Star Trek: The Motion Picture (1979),,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),
c9a412fd-54b6-4879-93b6-63f5601f2649,3.10833,"{'Action', 'Drama', 'Thriller', 'War'}","Devil's Own, The (1997)",,http://us.imdb.com/M/title-exact?Devil%27s%20Own%2C%20The%20(1997),
7ac85b71-f07d-4979-8041-019d26e42db7,2.57895,"{'Children''s', 'Comedy'}",D3: The Mighty Ducks (1996),,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996),
86d38c1f-c669-4601-b0bc-b2bd5c907151,2.42857,"{'Children''s', 'Comedy'}",Richie Rich (1994),,http://us.imdb.com/M/title-exact?Richie%20Rich%20(1994),
ee8edd5a-44dc-45c6-844f-cd14e7c358cf,2,{'Comedy'},Lover's Knot (1996),,http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996),
d7f8a8cb-9f20-4728-8f7f-bd73e2277068,1,{'Drama'},"Death in the Garden (Mort en ce jardin, La) (1956)",,"http://us.imdb.com/Title?Mort+en+ce+jardin,+La+(1956)",
5f02d95e-2d53-42d1-8e88-eebba9193312,2,"{'Comedy', 'Romance'}",Pie in the Sky (1995),,http://us.imdb.com/M/title-exact?Pie%20in%20the%20Sky%20(1995),
935f0e5c-136a-4613-a639-2c142b496666,2.66667,"{'Drama', 'Thriller'}",I Can't Sleep (J'ai pas sommeil) (1994),,http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994),
9ae3fe99-2930-418f-b8c4-4d33ed8e8ffd,3.53982,"{'Adventure', 'Thriller'}","Edge, The (1997)",,http://us.imdb.com/M/title-exact?Edge%2C+The+(1997/I),
203d5525-bd0a-449a-bafd-b5085ca30280,2.88732,"{'Drama', 'Thriller'}",Diabolique (1996),,http://us.imdb.com/M/title-exact?Diabolique%20(1996),
e8a01ac9-3ec8-4ed3-9020-e354770a8ec2,1,{'Thriller'},Office Killer (1997),,http://us.imdb.com/M/title-exact?imdb-title-119819,
3a8416c3-eae6-417b-8e49-ea1e05b3611a,2.6875,{'Crime'},Gang Related (1997),,http://us.imdb.com/M/title-exact?Gang+Related+(1997),
5366d4a0-2d27-4aa5-bc2d-a63d5b14f117,2.42857,"{'Action', 'Horror', 'Sci-Fi'}",Deep Rising (1998),,http://us.imdb.com/M/title-exact?imdb-title-118956,
c39d74d4-ddb5-4b4f-b956-dc2e0a2098d9,1.25,{'Horror'},"Amityville Curse, The (1990)",,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",
7d1413be-5dbe-439f-85c0-32b77218331b,1,{'Horror'},Amityville: Dollhouse (1996),,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),
04ba9588-f703-4a4b-bf80-739bebaac096,3.57143,{'Drama'},Aparajito (1956),,http://us.imdb.com/M/title-exact?Aparajito%20(1956),
da16d041-bea4-4f35-8f49-388e5a4705d4,3.23077,{'Comedy'},Withnail and I (1987),,http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987),
31521706-2def-44d9-aa7d-e8c59ccb01be,2.9375,{'Horror'},"Prophecy, The (1995)",,"http://us.imdb.com/M/title-exact?Prophecy,%20The%20(1995)",
6052da05-3bf3-4fb6-aab9-c6faa099cc16,3.61111,"{'Comedy', 'Drama', 'War'}",To Be or Not to Be (1942),,http://us.imdb.com/M/title-exact?To%20Be%20or%20Not%20to%20Be%20(1942),
730d4cff-27ed-47d9-9a16-6dc16ac166ae,3.07692,"{'Adventure', 'Children''s'}",Casper (1995),,http://us.imdb.com/M/title-exact?Casper%20(1995),
37232096-93ce-40dc-8436-e03adcf0a9f6,3.45652,{'Drama'},"Unbearable Lightness of Being, The (1988)",,"http://us.imdb.com/M/title-exact?Unbearable%20Lightness%20of%20Being,%20The%20(1988)",
c57f96a5-2c89-46b4-bedb-b91bcd81e446,4.02885,"{'Comedy', 'Romance'}",Strictly Ballroom (1992),,http://us.imdb.com/M/title-exact?Strictly%20Ballroom%20(1992),
4f05a47a-1413-4c66-a665-a2c2078413ac,3.17391,{'Thriller'},Malice (1993),,http://us.imdb.com/M/title-exact?Malice%20(1993),
82e5e89d-11e9-46fe-ab5a-042307089e7d,3.5,"{'Comedy', 'Drama'}","Slingshot, The (1993)",,http://us.imdb.com/Title?K%E5disbellan+(1993),
f1920f1c-3567-4b7f-9e0f-e177c01e9325,2.4,{'Drama'},Dingo (1992),,http://us.imdb.com/M/title-exact?Dingo%20(1992),
3d10f3e7-8f5a-433d-8bb5-7a31ace2eadd,3.85556,{'Drama'},Rebel Without a Cause (1955),,http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955),
a58d830a-0460-4af8-a26d-95dc87a06721,3.85915,{'Adventure'},"Secret of Roan Inish, The (1994)",,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",
fb7acc4b-08b8-4c2c-85fa-cef436a9670a,3.7047,"{'Crime', 'Drama', 'Romance', 'Thriller'}","Professional, The (1994)",,http://us.imdb.com/Title?L%E9on+(1994),
119e1593-0302-4d48-b3d1-e24f151b6f23,3,{'Comedy'},Schizopolis (1996),,http://us.imdb.com/Title?Schizopolis+(1996),
b6e6c82a-15f5-441d-a10c-6523a8d61a04,1.66667,"{'Children''s', 'Fantasy'}","Simple Wish, A (1997)",,http://us.imdb.com/M/title-exact?Simple+Wish%2C+A+(1997),
064f8541-0d4b-4479-95cb-ddcead272b36,4.1,"{'Drama', 'War'}",Ran (1985),,http://us.imdb.com/M/title-exact?Ran%20(1985),
a3033411-3066-42dc-9f0a-0f4cbe1005a4,4.20436,"{'Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'War'}","Empire Strikes Back, The (1980)",,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)",
bd1c18a5-805d-4181-95c9-bb98c44ac4da,1,"{'Action', 'Children''s'}",3 Ninjas: High Noon At Mega Mountain (1998),,http://us.imdb.com/M/title-exact?imdb-title-118539,
91bfbb27-2067-4779-b8f7-485064b4a0b6,2.62791,"{'Crime', 'Thriller'}",Playing God (1997),,http://us.imdb.com/M/title-exact?Playing+God+(1997),
76d6a94a-7da4-45a5-a80c-f5c638d5ceed,3.46154,{'Comedy'},Friday (1995),,http://us.imdb.com/M/title-exact?Friday%20(1995),
4a94320c-3a2e-4252-95b7-6c81c10f4a14,3.69231,"{'Drama', 'Romance'}","Pillow Book, The (1995)",,http://us.imdb.com/M/title-exact?Pillow%20Book%2C%20The%20%281995%29,
ec3f433e-8b9b-434c-9bf7-578a5e9412bb,3.28571,{'Drama'},Once Upon a Time... When We Were Colored (1995),,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time... When%20We%20Were%20Colored%20(1995),
4d3b408b-ba51-4e9b-8af1-5f4494235d55,3,{'Horror'},"Fear, The (1995)",,"http://us.imdb.com/M/title-exact?Fear,%20The%20(1995)",
e80ae804-e034-463d-94ee-3c2b5a96aed5,3.16667,{'Drama'},"Flower of My Secret, The (Flor de mi secreto, La) (1995)",,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",
6942d2dc-268b-4d3e-8211-9eb1cc6a9e20,3,"{'Action', 'Drama', 'Thriller'}",Tough and Deadly (1995),,http://us.imdb.com/M/title-exact?Tough%20and%20Deadly%20(1995),
d155f57c-e38e-4c6e-a2f9-da89cd0779bb,1.94872,"{'Action', 'Thriller'}","Crow: City of Angels, The (1996)",,http://us.imdb.com/M/title-exact?Crow%3A%20City%20of%20Angels%2C%20The%20%281996%29,
e28ee3a3-be11-4ca1-818e-0cc06685d093,3,{'Western'},Angel and the Badman (1947),,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947),
10400b35-c4e9-4797-9540-908b96209d07,3,{'Thriller'},Blink (1994),,http://us.imdb.com/M/title-exact?Blink%20(1994),
4e4eab3f-5325-4be2-9e96-b1909bcbe674,2.85,"{'Crime', 'Drama', 'Thriller'}",Kiss of Death (1995),,http://us.imdb.com/M/title-exact?Kiss%20of%20Death%20(1995),
fb9f1ea7-dbb1-4225-ade3-7afdc428691f,4.15,{'Mystery'},"Thin Man, The (1934)",,"http://us.imdb.com/M/title-exact?Thin%20Man,%20The%20(1934)",
00a89278-3312-4b20-bcf8-173ec6b20e75,3.77027,"{'Drama', 'Mystery'}",Six Degrees of Separation (1993),,http://us.imdb.com/M/title-exact?Six%20Degrees%20of%20Separation%20(1993),
1cf6099a-d811-4524-96e6-f4e24df3293d,4,"{'Comedy', 'Drama', 'Romance'}",Wings of Desire (1987),,"http://us.imdb.com/Title?Himmel+%FCber+Berlin,+Der+(1987)",
220e3c16-740d-4377-93a7-48f0f36e0552,2.75862,"{'Action', 'Thriller'}",Blown Away (1994),,http://us.imdb.com/M/title-exact?Blown%20Away%20(1994),
0eedb202-155b-4e25-b980-37c2473e0f18,2.70297,{'Comedy'},Down Periscope (1996),,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),
ca1530c4-802b-4be9-85b8-e531857d4ecd,2.68182,"{'Horror', 'Thriller'}",Village of the Damned (1995),,http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995),
d37c5433-0227-4bc6-95c9-ac304b86322f,4.25,{'Thriller'},"Innocents, The (1961)",,"http://us.imdb.com/M/title-exact?Innocents,%20The%20(1961)",
0f47de02-0ebc-4a7d-af5a-078e4cef1869,2,{'Drama'},Calendar Girl (1993),,http://us.imdb.com/M/title-exact?Calendar%20Girl%20(1993),
d69a7e9c-8494-431e-a1f7-1461d8332c15,3.75,{'Drama'},8 Seconds (1994),,http://us.imdb.com/M/title-exact?8%20Seconds%20(1994),
5eac2fa7-0837-44c1-b928-ecc973ff7a6f,3.54545,{'Documentary'},Unzipped (1995),,http://us.imdb.com/M/title-exact?Unzipped%20(1995),
179c7363-38f4-44d0-95c4-c1701916c82a,4.25,"{'Crime', 'Film-Noir'}",Crossfire (1947),,http://us.imdb.com/M/title-exact?Crossfire%20(1947),
42415b0f-2187-4b0c-905a-ace6410c471c,3.44142,"{'Horror', 'Thriller'}",Scream (1996),,http://us.imdb.com/M/title-exact?Scream%20(1996),
4704105f-7460-41aa-84f3-c35f64b01fef,3.42857,{'Drama'},"Man of No Importance, A (1994)",,"http://us.imdb.com/M/title-exact?Man%20of%20No%20Importance,%20A%20(1994)",
9bdbc9d2-7c94-43ae-8d24-cf37b3fa7f99,2.72308,{'Horror'},Candyman (1992),,http://us.imdb.com/M/title-exact?Candyman%20(1992),
4673047e-90ac-453c-b592-a6ae74f235c5,3.04673,"{'Action', 'Adventure'}",Conan the Barbarian (1981),,http://us.imdb.com/M/title-exact?Conan+the+Barbarian+(1981),
58fced7d-457b-4484-9980-e1bd14d42ebf,4.12766,{'Comedy'},Waiting for Guffman (1996),,http://us.imdb.com/M/title-exact?Waiting%20for%20Guffman%20(1996),
efa005d4-ac79-4566-9d06-709e5e3b9d7c,2.6,"{'Comedy', 'Drama'}",I'll Do Anything (1994),,http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994),
8c78410a-eaa1-4524-8ba8-8417002e9c75,3.22772,"{'Mystery', 'Thriller'}",Basic Instinct (1992),,http://us.imdb.com/M/title-exact?Basic%20Instinct%20(1992),
16bfcf28-94be-4675-aa4b-cdf8ea06b223,3.65696,"{'Drama', 'Romance', 'War'}","English Patient, The (1996)",,"http://us.imdb.com/M/title-exact?English%20Patient,%20The%20(1996)",
5a69f026-387f-4558-ace7-12d75f3611f4,3.17857,{'Drama'},Passion Fish (1992),,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),
64f64b83-78f1-4ef3-b197-d7e1f4d9e8ef,3.18248,"{'Drama', 'Horror'}",Interview with the Vampire (1994),,http://us.imdb.com/M/title-exact?Interview%20with%20the%20Vampire%20(1994),
1e86a92e-9fb8-436f-a45f-13aa8d83d1c3,3.06818,"{'Drama', 'Romance'}",To Gillian on Her 37th Birthday (1996),,http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996),
a70c7d27-6bc7-4434-81bd-826ea54c2038,3,{'Romance'},City of Angels (1998),,http://us.imdb.com/Title?City+of+Angels+(1998),
a0a18acb-5af5-458a-9f9c-27b8ab0ba460,2,"{'Comedy', 'Romance'}",Even Cowgirls Get the Blues (1993),,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993),
958143fe-a51c-4d68-bf01-23334a2c0415,2.9,"{'Animation', 'Children''s', 'Comedy', 'Romance'}","Goofy Movie, A (1995)",,"http://us.imdb.com/M/title-exact?Goofy%20Movie,%20A%20(1995)",
df1f13ec-80cb-40aa-84b9-ab57b5ebbd5f,3.66667,{'Comedy'},"Women, The (1939)",,"http://us.imdb.com/M/title-exact?Women,%20The%20(1939)",
a8151143-020f-484a-9d88-48dac2f07391,2.72727,"{'Adventure', 'Children''s', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi'}","Kid in King Arthur's Court, A (1995)",,"http://us.imdb.com/M/title-exact?Kid%20in%20King%20Arthur's%20Court,%20A%20(1995)",
43deeefd-f0ef-4117-a5ba-51fbe01b8df7,3.66667,{'Comedy'},"Bewegte Mann, Der (1994)",,http://us.imdb.com/M/title-exact?Bewegte%20Mann%2C%20Der%20%281994%29,
895826de-e1d0-49e9-8bcf-7873954dd1a9,3.46667,{'Drama'},One Night Stand (1997),,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),
91db2617-86a4-49af-b5e9-9bbc517d849a,3.27381,"{'Comedy', 'Musical', 'Romance'}",Everyone Says I Love You (1996),,http://us.imdb.com/M/title-exact?Everyone%20Says%20I%20Love%20You%20(1996),
03de44e0-ab18-4940-9c46-9c0db1d77661,3.5,"{'Film-Noir', 'Sci-Fi', 'Thriller'}",Dark City (1998),,http://us.imdb.com/M/title-exact?imdb-title-118929,
7676212d-c29f-47d9-94c1-dd4c0a70beea,1,{'Drama'},"Invitation, The (Zaproszenie) (1986)",,http://us.imdb.com/M/title-exact?Zaproszenie%20(1986),
ac26352f-b985-4098-b57e-9eb46a8a418e,1.5,{'Drama'},Crows and Sparrows (1949),,http://us.imdb.com/Title?Wuya+yu+maque+(1949),
125519b0-551a-4f0f-91ed-2a25ab1e9038,3.59459,"{'Comedy', 'Drama'}","Adventures of Priscilla, Queen of the Desert, The (1994)",,"http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)",
47c7d09e-bc79-4147-b900-8799e71d94b7,1,{'Drama'},Girl in the Cadillac (1995),,http://us.imdb.com/M/title-exact?Girl%20in%20the%20Cadillac%20(1995),
8e2d7616-d2bb-4554-b0b9-17e1ebf43091,2.2,{'Documentary'},Rhyme & Reason (1997),,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997),
5895af70-9f36-4082-a0e8-102f3e3c5e8e,2,{'Drama'},Etz Hadomim Tafus (Under the Domin Tree) (1994),,http://us.imdb.com/M/title-exact?Etz%20Hadomim%20Tafus%20(1994),
